순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"55","자기계발","9등급 꼴찌, 1년 만에 통역사 된 비법","8901219085","9788901219080","03320","리더스북","장동완 지음","15,000","13,500","1,500","10%","750점","20171023","1872"
"56","자기계발","책 읽고 매출의 신이 되다","8947542628","9788947542623","03320","한국경제신문","고명환 지음","14,000","12,600","1,400","10%","700점","20171020","1163"
"57","자기계발","YouTube 유튜브로 돈 벌기","K152535403","9791187345817","03320","길벗","이혜강.국동원 지음","15,000","13,500","1,500","10%","750점","20190315","4633"
"58","자기계발","레버리지 (반양장)","K052531068","9791130612249","13320","다산북스","롭 무어 지음, 김유미 옮김","15,000","13,500","1,500","10%","750점","20170508","4780"
"59","자기계발","적을 만들지 않는 대화법","8995932589","9788995932582","03320","갈매나무","샘 혼 지음, 이상원 옮김","12,000","10,800","1,200","10%","600점","20150323","24038"
"60","자기계발","라곰","890121945X","9788901219455","03190","웅진지식하우스","롤라 오케르스트룀 지음, 하수정 옮김","14,800","13,320","1,480","10%","740점","20170918","839"
"61","자기계발","부부 같이 사는 게 기적입니다","K602532060","9791185716558","03180","덴스토리(Denstory)","김용태 지음","13,800","12,420","1,380","10%","690점","20171201","2305"
"62","자기계발","내가 상상하면 꿈이 현실이 된다","8965841216","9788965841210","13320","미래지식","김새해 지음","15,000","13,500","1,500","10%","750점","20140530","1083"
"63","자기계발","이형재 시험의 기술 (이시기 공부법 한정판)","8998334623","9788998334628","03192","메가스터디교육(공무원)","이형재 지음","17,800","16,020","1,780","10%","890점","20171030","520"
"64","자기계발","혼자 사는데 돈이라도 있어야지","8957369287","9788957369289","03320","가나출판사","윤경희 지음","14,500","13,050","1,450","10%","720점","20171030","587"
"65","자기계발","1분 상식 사전","K732535642","9791186877326","13590","별글","엔사이클로넷 지음, 이소영 옮김","13,000","11,700","1,300","10%","650점","20161219","2934"
"66","자기계발","내가 이걸 읽다니!","K782531348","9791186665725","03190","유노북스","나인수 지음","13,000","11,700","1,300","10%","650점","20171103","1645"
"67","자기계발","왓칭 2 Watching 2","8935703974","9788935703975","04320","정신세계사","김상운 지음","17,000","15,300","1,700","10%","850점","20160119","7879"
"68","자기계발","왓칭 Watching","893570346X","9788935703463","03320","정신세계사","김상운 지음","13,000","11,700","1,300","10%","650점","20110412","23023"
"69","자기계발","불만의 품격","K502532069","9791188248117","03190","웨일북","최서윤 지음","14,000","12,600","1,400","10%","700점","20171201","227"
"70","자기계발","말투 하나 바꿨을 뿐인데","K662530939","9791186665503","03190","유노북스","나이토 요시히토 지음, 김한나 옮김","13,000","11,700","1,300","10%","650점","20170310","4920"
"71","자기계발","5초의 법칙","K682531514","9791157842049","13320","한빛비즈","멜 로빈스 지음, 정미화 옮김","14,000","12,600","1,400","10%","700점","20170901","4586"
"72","자기계발","인생을 바꿀 책속의 명언 300","K692531031","9791186151105","13320","리텍콘텐츠","최영환 지음","14,000","12,600","1,400","10%","700점","20171010","1988"
"73","자기계발","근데, 영화 한 편 씹어먹어 봤니?","K832531237","9791130614427","03320","다산4.0","신왕국 지음","14,000","12,600","1,400","10%","700점","20171010","2404"
"74","자기계발","하버드 새벽 4시 반 (한정판 미니에디션)","K072532872","9791185392585","13190","라이스메이커","웨이슈잉 지음, 이정은 옮김","11,200","10,080","1,120","10%","560점","20171228","491"
"75","자기계발","수백권의 좋은글귀 영어명언 다이어리 2018","K462531132","8809584510002","03190","마이클리시(Miklish)","Mike Hwang 지음","15,000","7,500","7,500","50%","80점","20171020","268"
"76","자기계발","리스토그래피","K172531755","9791160503074","13190","더퀘스트","리사 놀라 지음, 김효정 옮김","14,500","13,050","1,450","10%","720점","20171120","270"
"77","자기계발","자기신뢰","8979195907","9788979195903","03190","창해","랄프 왈도 에머슨 지음, 전미영 옮김","12,000","10,800","1,200","10%","600점","20151231","4335"
"78","자기계발","러브 유어셀프 Love Yourself","8994909184","9788994909189","03320","가디언","로렌스 크래인 지음, 편기욱 옮김","13,000","11,700","1,300","10%","650점","20150121","1582"
"79","자기계발","아이디어 대전","K112532167","9791185502939","03320","클","책읽는원숭이 지음, 지비원 옮김","8,000","7,200","800","10%","400점","20171215","1482"
"80","자기계발","미라클 모닝 (크리스마스 스페셜 커버 에디션)","K262532081","","","한빛비즈","할 엘로드 지음, 김현수 옮김","12,000","10,800","1,200","10%","600점","20160222","39072"
"81","자기계발","혼자 잘해주고 상처받지 마라","8950967294","9788950967291","03320","21세기북스","유은정 지음","15,000","13,500","1,500","10%","750점","20161027","7930"
"82","자기계발","여자의 독서","K822531093","9791130613376","03800","다산북스","김진애 지음","16,000","14,400","1,600","10%","800점","20170710","2471"
"83","자기계발","가장 단순한 것의 힘","897065609X","9788970656090","03190","홍익","탁진현 지음","14,800","13,320","1,480","10%","740점","20171205","598"
"84","자기계발","치유","8990517745","9788990517746","03840","나들목","루이스 L. 헤이 지음, 박정길 옮김","13,000","11,700","1,300","10%","650점","20120605","10436"
"85","자기계발","침대부터 정리하라","8932918716","9788932918716","03120","열린책들","윌리엄 H. 맥레이븐 지음, 고기탁 옮김","12,000","10,800","1,200","10%","600점","20171220","1793"
"86","자기계발","2018 김미경 언니의 달력","K712531229","8809579440000","1","한국경제신문","김미경 지음","22,000","8,800","13,200","60%","90점","20170915","359"
"87","자기계발","결국 해내는 사람들의 원칙","K842532961","9791187980407","03190","반니","앨런 피즈.바바라 피즈 지음, 이재경 옮김","15,000","13,500","1,500","10%","750점","20171129","983"
"88","자기계발","이지성의 꿈꾸는 다락방 (양장)","K122531589","9791185035956","03320","차이정원","이지성 지음","15,000","13,500","1,500","10%","750점","20170630","10736"
"89","자기계발","최고의 휴식","8925562057","9788925562056","03320","알에이치코리아(RHK)","구가야 아키라 지음, 홍성민 옮김","14,800","13,320","1,480","10%","740점","20170720","3364"
"90","자기계발","사주 경영학","K362531334","9791186805862","03190","비즈니스북스","김원 지음","16,000","14,400","1,600","10%","800점","20171025","972"
"91","자기계발","허팝과 함께하는 유튜브 크리에이터 되기","K392531220","9791162240007","13000","한빛미디어","허팝.강전희.안정기 지음","15,000","13,500","1,500","10%","750점","20170928","1151"
"92","자기계발","에고라는 적","8965962099","9788965962090","03190","흐름출판","라이언 홀리데이 지음, 이경식 옮김","14,800","13,320","1,480","10%","740점","20170403","5930"
"93","자기계발","리딩으로 리드하라","K942434149","9791185035444","03320","차이정원","이지성 지음","17,000","15,300","1,700","10%","850점","20160405","7908"
"94","자기계발","지금 이 순간을 살아라","8987203956","9788987203959","03840","양문","에크하르트 톨레 지음, 노혜숙.유영일 옮김","12,500","11,250","1,250","10%","620점","20080902","23399"
"95","자기계발","우아한 관찰주의자","8935211710","9788935211715","03320","청림출판","에이미 E. 허먼 지음, 문희경 옮김","18,500","16,650","1,850","10%","920점","20170614","3298"
"96","자기계발","곤마리 씨, 우리 집 좀 정리해주세요","8984059196","9788984059191","03320","더난출판사","곤도 마리에 지음, 우라모토 유코 그림, 홍성민 옮김","12,000","10,800","1,200","10%","600점","20171220","549"
"97","자기계발","집중력, 마법을 부리다","8993635862","9788993635867","03190","갈매나무","샘 혼 지음, 이상원 옮김","14,000","12,600","1,400","10%","700점","20171211","260"
"98","자기계발","리듬","8935703699","9788935703692","03320","정신세계사","김상운 지음","15,000","13,500","1,500","10%","750점","20130620","4226"
"99","자기계발","콘텐츠의 정석","K712531553","9791187749486","03320","예문아카이브","장근우 지음","13,800","12,420","1,380","10%","690점","20171122","419"
"100","자기계발","아티스트 웨이","8986377454","9788986377453","03600","경당","줄리아 카메론 지음, 임지호 옮김","17,000","15,300","1,700","10%","850점","20120510","29845"
"101","자기계발","그림의 힘","8996947407","9788996947400","03320","8.0","김선현 지음","18,800","16,920","1,880","10%","940점","20150302","12920"
"102","자기계발","2018 나의 일진 사용 설명서","K742532569","9791195382460","13190","황금테고리","황금테고리 편집부 지음","14,000","12,600","1,400","10%","140점","20171208","161"
"103","자기계발","프랑스인의 방에는 쓰레기통이 없다!","K812531143","9791185676432","13590","윌스타일","미카 포사 지음, 홍미화 옮김","14,000","12,600","1,400","10%","700점","20171030","716"
"104","자기계발","기브앤테이크 Give and Take","8962605813","9788962605815","13320","생각연구소","애덤 그랜트 지음, 윤태준 옮김","17,500","15,750","1,750","10%","870점","20130607","14016"
"105","자기계발","습관책","K672531750","9791161690285","03320","팬덤북스","마크 레클라우 지음, 김성준 옮김","14,000","12,600","1,400","10%","700점","20171120","134"
"106","자기계발","나는 합리적 이기주의가 좋다","K662531755","9791187962342","03320","다연","미멍 지음, 원녕경 옮김","15,000","13,500","1,500","10%","750점","20171110","140"
"107","자기계발","1천 권 독서법","K522531422","9791130614274","03320","다산4.0","전안나 지음","14,000","12,600","1,400","10%","700점","20170918","1490"
"108","자기계발","설득의 심리학","8950949156","9788950949150","13320","21세기북스","로버트 치알디니 지음, 황혜숙 옮김","16,000","14,400","1,600","10%","800점","20130722","5882"
"109","자기계발","나에게 읽어주는 책","K292531450","9791188039104","03320","레드박스","나카시마 데루 지음, 이유라 옮김","14,800","13,320","1,480","10%","740점","20171212","382"
"110","자기계발","조용히 이기는 사람들","K642531305","9791186940297","03190","이마","마티아스 뇔케 지음, 이미옥 옮김","13,000","11,700","1,300","10%","650점","20170808","987"
"111","자기계발","정신과 의사에게 배우는 자존감 대화법","K102531308","9791195575916","03190","사람과나무사이","문지현 지음","16,500","14,850","1,650","10%","820점","20170808","1911"
"112","자기계발","매일 마인드맵","K302531545","9791161250588","13320","더디퍼런스","오소희 지음","13,800","12,420","1,380","10%","690점","20171107","751"
"113","자기계발","소원을 이루는 마력 E2","8952770943","9788952770943","13320","알키","팸 그라우트 지음, 이경남 옮김","14,000","12,600","1,400","10%","700점","20140220","4300"
"114","자기계발","마음을 비우면 얻어지는 것들","8950936496","9788950936495","03320","21세기북스","김상운 지음","15,000","13,500","1,500","10%","750점","20120420","3646"
"115","자기계발","보물지도","8970342699","9788970342696","13320","나라원","모치즈키 도시타카 지음, 은영미 옮김","13,000","11,700","1,300","10%","650점","20171205","5865"
"116","자기계발","마지막 순간에 선명해지는 것들","K562531356","9791196187606","03180","생각활주로","이윤진 지음","15,000","13,500","1,500","10%","750점","20171231","191"
"117","자기계발","히든 솔루션","K452531851","9791186665749","03190","유노북스","다니엘 R. 카스트로 지음, 이영래 옮김","16,000","14,400","1,600","10%","800점","20171117","215"
"118","자기계발","에니어그램의 지혜","8956992126","9788956992129","03180","한문화","돈 리처드 리소.러스 허드슨 지음, 주혜명 옮김","32,000","28,800","3,200","10%","1,600점","20150430","7499"
"119","자기계발","속기사로 먹고살기","K722531656","9791157271283","03810
","바른번역(왓북)","손효진 지음","16,000","14,400","1,600","10%","800점","20171201","477"
"120","자기계발","라인프렌즈 스터디플래너 스페셜 에디션","K792531340","9791186499719","13300","로고폴리스","로고폴리스 편집부 지음","13,500","12,150","1,350","10%","670점","20171102","270"
"121","자기계발","딥 워크","8937434083","9788937434082","03320","민음사","칼 뉴포트 지음, 김태훈 옮김","15,000","13,500","1,500","10%","750점","20170401","6266"
"122","자기계발","인생의 차이를 만드는 독서법, 본깨적","895913760X","9788959137602","13300","위즈덤하우스","박상배 지음","13,800","12,420","1,380","10%","690점","20131001","11905"
"123","자기계발","밤도깨비 걱정 노트","K672531650","9791186665763","03810","유노북스","마음행복연구소 지음, 우마왕 그림, 박용철 감수","12,800","11,520","1,280","10%","640점","20171207","200"
"124","자기계발","술 취한 코끼리 길들이기","1195026137","9791195026135","03840","연금술사","아잔 브라흐마 지음, 류시화 옮김","16,000","14,400","1,600","10%","800점","20131205","8410"
"125","자기계발","김밥 파는 CEO","8996222682","9788996222682","13320","황금사자","김승호 지음","13,000","11,700","1,300","10%","650점","20100405","8431"
"126","자기계발","성과를 지배하는 바인더의 힘 + 3P 바인더 세트","K482434335","9791185982212","14190","스타리치북스","강규형 지음","20,000","18,000","2,000","10%","1,000점","20131005","1774"
"127","자기계발","임모틀맨 1","8997228153","9788997228157","04110","서른세개의계단","네빌 고다드 지음","13,500","12,150","1,350","10%","670점","20171220","1608"
"128","자기계발","행동을 디자인하다","K552531757","9791186499733","03320","로고폴리스","마쓰무라 나오히로 지음, 우다혜 옮김","12,800","11,520","1,280","10%","640점","20171107","573"
"129","자기계발","하버드 마지막 강의","K502531608","9791186805794","03190","비즈니스북스","제임스 라이언 지음, 노지양 옮김","12,500","11,250","1,250","10%","620점","20170821","2073"
"130","자기계발","당신은 아무 일 없던 사람보다 강합니다","K822535127","9791187498056","03320","수오서재","김창옥 지음","14,800","13,320","1,480","10%","740점","20161010","6104"
"131","자기계발","양띵의 어린이 유튜브 스타","K992532074","9791162333969","73560","미래엔아이세움","양띵(양지영).이성민 지음, 김정한 그림","12,000","10,800","1,200","10%","600점","20171215","427"
"132","자기계발","1시간에 1권 퀀텀 독서법","8935211605","9788935211609","03320","청림출판","김병완 지음","15,000","13,500","1,500","10%","750점","20170331","6064"
"133","자기계발","감정은 습관이다","1155400054","9791155400050","13180","추수밭(청림출판)","박용철 지음","14,000","12,600","1,400","10%","700점","20131002","4933"
"134","자기계발","카네기 인간관계론 (반양장)","8956370591","9788956370590","04320","씨앗을뿌리는사람","데일 카네기 지음, 최염순 옮김","12,000","10,800","1,200","10%","600점","20041125","36897"
"135","자기계발","행복을 풀다","8947542148","9788947542142","03320","한국경제신문","모 가댓 지음, 강주헌 옮김","16,000","14,400","1,600","10%","800점","20170622","1665"
"136","자기계발","행복의 정복","8956025517","9788956025513","03330","사회평론","버트란트 러셀 지음, 이순희 옮김","9,800","8,820","980","10%","490점","20050105","13751"
"137","자기계발","젊은 만화가에게 묻다","K652532667","9791185823225","04300","남해의봄날","위근우 지음","15,000","13,500","1,500","10%","750점","20171225","472"
"138","자기계발","2018 20대 트렌드 리포트","K342531344","9791195568383","13320","대학내일20대연구소","대학내일20대연구소 지음","16,000","14,400","1,600","10%","800점","20171030","200"
"139","자기계발","원씽 The One Thing (리커버 특별판)","8997575163","9788997575169","13190
","비즈니스북스","게리 켈러 & 제이 파파산 지음, 구세희 옮김","14,000","12,600","1,400","10%","700점","20130820","27671"
"140","자기계발","세계 명화 365","K572535440","8809533870003","1","나무그늘","박철범 지음, 빈센트 반 고흐 외 그림","20,000","14,000","6,000","30%","140점","20170101","820"
"141","자기계발","나는 왜 네가 힘들까 셀프 테라피북","8960516139","9788960516137","03180","부키","크리스텔 프티콜랭 지음, 이세진 옮김","12,500","11,250","1,250","10%","620점","20171201","149"
"142","자기계발","엘리트 명상","8974793709","9788974793708","03190","불광출판사","가와카미 젠류 지음, 유은경 옮김, 이시카와 요시키 감수","13,000","11,700","1,300","10%","650점","20171121","164"
"143","자기계발","몰입 - 인생을 바꾸는 자기 혁명","8925514826","9788925514826","03320","랜덤하우스코리아","황농문 지음","14,000","12,600","1,400","10%","700점","20071210","21900"
"144","자기계발","화성에서 온 남자 금성에서 온 여자","8990514401","9788990514400","03840","동녘라이프(친구미디어)","존 그레이 지음, 김경숙 옮김","13,000","11,700","1,300","10%","650점","20060630","19239"
"145","자기계발","공감하면 사람은 90%가 바뀐다","8960541982","9788960541986","03320","중앙경제평론사","문충태 지음","14,000","12,600","1,400","10%","700점","20180108","348"
"146","자기계발","남은 50을 위한 50세 공부법","K412531541","9791187749462","13330","예문아카이브","와다 히데키 지음, 최진양 옮김","13,800","12,420","1,380","10%","690점","20171105","419"
"147","자기계발","메모의 재발견","K392531420","9791186805848","03190","비즈니스북스","사이토 다카시 지음, 김윤경 옮김","13,000","11,700","1,300","10%","650점","20170930","787"
"148","자기계발","두근두근: 변화의 시작","K212531587","9791129400758","13190","로크미디어","신영준 지음","14,900","13,410","1,490","10%","740점","20170629","2199"
"149","자기계발","말이 통해야 일이 통한다","K332434548","9791186245170","03320","비전과리더십","박재연 지음","14,000","12,600","1,400","10%","700점","20160411","2418"
"150","자기계발","이카루스 이야기","8947529451","9788947529457","13320","한국경제신문","세스 고딘 지음, 박세연 옮김","14,000","12,600","1,400","10%","700점","20140115","3141"
"151","자기계발","심플하게 산다","8955616473","9788955616477","13320","바다출판사","도미니크 로로 지음, 김성희 옮김","12,000","10,800","1,200","10%","600점","20120903","14053"
"152","자기계발","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","13,800","12,420","1,380","10%","690점","20070622","113250"
"153","자기계발","나는 매일 퇴사를 결심한다","K942531235","9791155323137","03320","라온북","박영록 지음","13,800","12,420","1,380","10%","690점","20171103","247"
"154","자기계발","놓치고 싶지 않은 나의 꿈 나의 인생 1","8974259680","9788974259686","14320","국일미디어(국일출판사)","나폴레온 힐 지음, 권혁철 옮김","13,500","12,150","1,350","10%","670점","20151216","4050"
"155","자기계발","세종의 수성 리더십","8976333039","9788976333032","04320","삼성경제연구소","박현모 지음","5,000","4,500","500","10%","250점","20060512","1865"
"156","자기계발","분노 유발의 심리학","K352531945","9791185428307","03180","생각의날개","클라우디아 호흐브룬 지음, 장혜경 옮김","14,500","13,050","1,450","10%","720점","20171030","281"
"157","자기계발","영어책 10번만 읽으면 네이티브 된다","K672531533","9791155323113","03320","라온북","오지연 지음","13,800","12,420","1,380","10%","690점","20171020","430"
"158","자기계발","필링 굿","8988404866","9788988404867","03180","아름드리미디어","데이비드 번스 지음, 차익종.이미옥 옮김","18,000","16,200","1,800","10%","900점","20110301","2085"
"159","자기계발","마틴 셀리그만의 긍정심리학","8981103194","9788981103194","03180","물푸레","마틴 셀리그만 지음, 김인자.우문식 옮김","21,800","19,620","2,180","10%","1,090점","20140403","6499"
"160","자기계발","습관의 힘","890115059X","9788901150598","03320","갤리온","찰스 두히그 지음, 강주헌 옮김","16,000","14,400","1,600","10%","800점","20121030","22860"
"161","자기계발","라이프스타일을 팔다","899230997X","9788992309974","13320","베가북스","마스다 무네아키 지음, 백인수 옮김","13,000","11,700","1,300","10%","650점","20140408","2889"
"162","자기계발","그들이 그렇게 연애하는 까닭","8925545047","9788925545042","03180","랜덤하우스코리아","아미르 레빈.레이첼 헬러 지음, 이후경 옮김","13,000","11,700","1,300","10%","650점","20111031","5402"
"163","자기계발","생각정리스킬","K082536066","9791195901968","13320","천그루숲","복주환 지음","14,000","12,600","1,400","10%","700점","20170120","9191"
"164","자기계발","꿈꾸는 다락방 VD 다이어리","K482531857","9791188388127","13320","차이정원","이지성 지음","15,000","13,500","1,500","10%","750점","20171106","127"
